"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"6","1","3","amqi1v68","11","hl128-64_bs64_lr0.001_optrmsprop"
"6","2","3","amqi1v68","250","hl128-64_bs64_lr0.001_optrmsprop"
"6","3","3","amqi1v68","69","hl128-64_bs64_lr0.001_optrmsprop"
"6","4","3","amqi1v68","186","hl128-64_bs64_lr0.001_optrmsprop"
"6","5","3","amqi1v68","7","hl128-64_bs64_lr0.001_optrmsprop"
"6","6","3","amqi1v68","232","hl128-64_bs64_lr0.001_optrmsprop"
"6","7","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"6","8","3","amqi1v68","45","hl128-64_bs64_lr0.001_optrmsprop"
"6","9","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","0","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","1","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","2","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","3","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","4","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","5","3","amqi1v68","67","hl128-64_bs64_lr0.001_optrmsprop"
"7","6","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","7","3","amqi1v68","874","hl128-64_bs64_lr0.001_optrmsprop"
"7","8","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"7","9","3","amqi1v68","59","hl128-64_bs64_lr0.001_optrmsprop"
"8","0","3","amqi1v68","1","hl128-64_bs64_lr0.001_optrmsprop"
"8","1","3","amqi1v68","1","hl128-64_bs64_lr0.001_optrmsprop"
"8","2","3","amqi1v68","26","hl128-64_bs64_lr0.001_optrmsprop"
"8","3","3","amqi1v68","11","hl128-64_bs64_lr0.001_optrmsprop"
"8","4","3","amqi1v68","5","hl128-64_bs64_lr0.001_optrmsprop"
"8","5","3","amqi1v68","15","hl128-64_bs64_lr0.001_optrmsprop"
"8","6","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"8","7","3","amqi1v68","7","hl128-64_bs64_lr0.001_optrmsprop"
"8","8","3","amqi1v68","932","hl128-64_bs64_lr0.001_optrmsprop"
"8","9","3","amqi1v68","2","hl128-64_bs64_lr0.001_optrmsprop"
"9","0","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"9","1","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"9","2","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"9","3","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"9","4","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"9","5","3","amqi1v68","30","hl128-64_bs64_lr0.001_optrmsprop"
"9","6","3","amqi1v68","0","hl128-64_bs64_lr0.001_optrmsprop"
"9","7","3","amqi1v68","49","hl128-64_bs64_lr0.001_optrmsprop"
"9","8","3","amqi1v68","1","hl128-64_bs64_lr0.001_optrmsprop"
"9","9","3","amqi1v68","920","hl128-64_bs64_lr0.001_optrmsprop"
"0","0","2","1do2idsl","779","hl128-64_bs64_lr0.001_optnesterov"
"0","1","2","1do2idsl","15","hl128-64_bs64_lr0.001_optnesterov"
"0","2","2","1do2idsl","21","hl128-64_bs64_lr0.001_optnesterov"
"0","3","2","1do2idsl","105","hl128-64_bs64_lr0.001_optnesterov"
"0","4","2","1do2idsl","5","hl128-64_bs64_lr0.001_optnesterov"
